timestamp,job_title,company,url,result,questions_answered
2026-04-21 08:05:58,Software Development Engineer,Unknown,https://www.naukri.com/job-listings-software-development-engineer-accenture-solutions-pvt-ltd-hyderabad-3-to-8-years-150426928557,external,0
2026-04-21 08:06:06,Software Development Engineer,Unknown,https://www.naukri.com/job-listings-software-development-engineer-accenture-solutions-pvt-ltd-bengaluru-3-to-8-years-130426924243,external,0
2026-04-21 08:06:42,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-pradeepit-global-consulting-pvt-ltd-bengaluru-2-to-5-years-150426930043,applied,0
2026-04-21 08:07:11,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-han-digital-solution-p-bengaluru-1-to-5-years-150426500187,external,0
2026-04-21 08:07:13,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-nextgenvision-technology-noida-1-to-2-years-200426501328,external,0
2026-04-21 08:07:14,Java developer,Unknown,https://www.naukri.com/job-listings-java-developer-fullstack-edutech-hyderabad-3-to-6-years-200426503152,external,0
2026-04-21 08:07:15,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-barclays-shared-services-pune-0-to-8-years-200426500539,external,0
2026-04-21 08:07:17,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-in-time-tec-jaipur-bengaluru-2-to-3-years-130426019371,external,0
2026-04-21 08:07:18,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-zensar-technologies-pune-1-to-4-years-150426503278,external,0
2026-04-21 08:07:19,Senior Software Developer WebKit,Unknown,https://www.naukri.com/job-listings-senior-software-developer-webkit-skillmine-technology-consulting-bengaluru-3-to-6-years-200426503104,external,0
2026-04-21 08:07:28,Java Developer - Baxter,Unknown,https://www.naukri.com/job-listings-java-developer-baxter-zensar-technologies-pune-1-to-4-years-150426503760,external,0
2026-04-21 08:07:29,Software Development Engineer,Unknown,https://www.naukri.com/job-listings-software-development-engineer-accenture-solutions-pvt-ltd-hyderabad-3-to-8-years-150426928557,external,0
2026-04-21 08:07:30,Software Development Engineer,Unknown,https://www.naukri.com/job-listings-software-development-engineer-accenture-solutions-pvt-ltd-bengaluru-3-to-8-years-130426924243,external,0
2026-04-21 08:07:32,java developer,Unknown,https://www.naukri.com/job-listings-java-developer-ipropal-allps-hyderabad-0-to-2-years-150426501673,external,0
2026-04-21 08:07:33,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-psr-tek-pune-1-to-5-years-140426504117,external,0
2026-04-21 08:07:35,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-p99soft-pvt-ltd-hyderabad-3-to-5-years-140426501439,external,0
2026-04-21 08:07:39,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-pradeepit-global-consulting-pvt-ltd-bengaluru-1-to-6-years-150426920780,applied,0
2026-04-21 08:07:45,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-zensar-technologies-noida-3-to-12-years-150426503812,external,0
2026-04-21 08:07:52,Snowflake Administrator & Developer + Java (Good Exposure),Unknown,https://www.naukri.com/job-listings-snowflake-administrator-developer-java-good-exposure-apptad-inc-hubli-mangaluru-mysuru-bengaluru-belgaum-3-to-4-years-150426501971,external,0
2026-04-21 08:07:58,Java developer,Unknown,https://www.naukri.com/job-listings-java-developer-ipropal-allps-remote-0-to-3-years-200426502070,external,0
2026-04-21 08:08:39,Java Developer – ORMB,Unknown,https://www.naukri.com/job-listings-java-developer-ormb-pradeepit-global-consulting-pvt-ltd-bengaluru-3-to-7-years-150426929606,applied,0
2026-04-21 08:11:34,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-sp-staffing-noida-gurugram-delhi-ncr-5-to-10-years-170426023975,applied,15
2026-04-21 08:12:43,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-han-digital-solution-p-bengaluru-1-to-5-years-150426500187,external,0
2026-04-21 08:12:44,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-nextgenvision-technology-noida-1-to-2-years-200426501328,external,0
2026-04-21 08:12:45,Java developer,Unknown,https://www.naukri.com/job-listings-java-developer-fullstack-edutech-hyderabad-3-to-6-years-200426503152,external,0
2026-04-21 08:12:47,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-barclays-shared-services-pune-0-to-8-years-200426500539,external,0
2026-04-21 08:12:48,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-in-time-tec-jaipur-bengaluru-2-to-3-years-130426019371,external,0
2026-04-21 08:12:49,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-zensar-technologies-pune-1-to-4-years-150426503278,external,0
2026-04-21 08:12:51,Senior Software Developer WebKit,Unknown,https://www.naukri.com/job-listings-senior-software-developer-webkit-skillmine-technology-consulting-bengaluru-3-to-6-years-200426503104,external,0
2026-04-21 08:12:59,Java Developer - Baxter,Unknown,https://www.naukri.com/job-listings-java-developer-baxter-zensar-technologies-pune-1-to-4-years-150426503760,external,0
2026-04-21 08:13:00,Software Development Engineer,Unknown,https://www.naukri.com/job-listings-software-development-engineer-accenture-solutions-pvt-ltd-hyderabad-3-to-8-years-150426928557,external,0
2026-04-21 08:13:01,Software Development Engineer,Unknown,https://www.naukri.com/job-listings-software-development-engineer-accenture-solutions-pvt-ltd-bengaluru-3-to-8-years-130426924243,external,0
2026-04-21 08:13:02,java developer,Unknown,https://www.naukri.com/job-listings-java-developer-ipropal-allps-hyderabad-0-to-2-years-150426501673,external,0
2026-04-21 08:13:03,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-psr-tek-pune-1-to-5-years-140426504117,external,0
2026-04-21 08:13:05,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-p99soft-pvt-ltd-hyderabad-3-to-5-years-140426501439,external,0
2026-04-21 08:13:06,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-zensar-technologies-noida-3-to-12-years-150426503812,external,0
2026-04-21 08:13:07,Snowflake Administrator & Developer + Java (Good Exposure),Unknown,https://www.naukri.com/job-listings-snowflake-administrator-developer-java-good-exposure-apptad-inc-hubli-mangaluru-mysuru-bengaluru-belgaum-3-to-4-years-150426501971,external,0
2026-04-21 08:13:08,Java developer,Unknown,https://www.naukri.com/job-listings-java-developer-ipropal-allps-remote-0-to-3-years-200426502070,external,0
2026-04-21 08:13:09,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-sp-staffing-noida-gurugram-delhi-ncr-5-to-10-years-170426023975,already_applied,0
2026-04-21 08:13:13,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-capgemini-technology-services-india-limited-pune-3-to-6-years-150426920973,applied,15
2026-04-21 08:13:55,Software Developer(Immediate Joiners Preferred),Unknown,https://www.naukri.com/job-listings-software-developer-immediate-joiners-preferred-tata-nexarc-gurugram-delhi-ncr-3-to-6-years-200426023356,applied,21
2026-04-21 08:14:02,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-han-digital-solution-p-bengaluru-1-to-5-years-150426500187,external,0
2026-04-21 08:14:04,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-nextgenvision-technology-noida-1-to-2-years-200426501328,external,0
2026-04-21 08:14:05,Java developer,Unknown,https://www.naukri.com/job-listings-java-developer-fullstack-edutech-hyderabad-3-to-6-years-200426503152,external,0
2026-04-21 08:14:06,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-barclays-shared-services-pune-0-to-8-years-200426500539,external,0
2026-04-21 08:14:08,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-in-time-tec-jaipur-bengaluru-2-to-3-years-130426019371,external,0
2026-04-21 08:14:09,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-zensar-technologies-pune-1-to-4-years-150426503278,external,0
2026-04-21 08:14:10,Senior Software Developer WebKit,Unknown,https://www.naukri.com/job-listings-senior-software-developer-webkit-skillmine-technology-consulting-bengaluru-3-to-6-years-200426503104,external,0
2026-04-21 08:14:18,Java Developer - Baxter,Unknown,https://www.naukri.com/job-listings-java-developer-baxter-zensar-technologies-pune-1-to-4-years-150426503760,external,0
2026-04-21 08:14:20,Software Development Engineer,Unknown,https://www.naukri.com/job-listings-software-development-engineer-accenture-solutions-pvt-ltd-hyderabad-3-to-8-years-150426928557,external,0
2026-04-21 08:14:21,Software Development Engineer,Unknown,https://www.naukri.com/job-listings-software-development-engineer-accenture-solutions-pvt-ltd-bengaluru-3-to-8-years-130426924243,external,0
2026-04-21 08:14:22,java developer,Unknown,https://www.naukri.com/job-listings-java-developer-ipropal-allps-hyderabad-0-to-2-years-150426501673,external,0
2026-04-21 08:14:24,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-psr-tek-pune-1-to-5-years-140426504117,external,0
2026-04-21 08:14:25,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-p99soft-pvt-ltd-hyderabad-3-to-5-years-140426501439,external,0
2026-04-21 08:14:26,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-zensar-technologies-noida-3-to-12-years-150426503812,external,0
2026-04-21 08:14:27,Snowflake Administrator & Developer + Java (Good Exposure),Unknown,https://www.naukri.com/job-listings-snowflake-administrator-developer-java-good-exposure-apptad-inc-hubli-mangaluru-mysuru-bengaluru-belgaum-3-to-4-years-150426501971,external,0
2026-04-21 08:14:33,Java developer,Unknown,https://www.naukri.com/job-listings-java-developer-ipropal-allps-remote-0-to-3-years-200426502070,external,0
2026-04-21 08:14:34,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-sp-staffing-noida-gurugram-delhi-ncr-5-to-10-years-170426023975,already_applied,0
2026-04-21 08:14:48,Software developer,Unknown,https://www.naukri.com/job-listings-software-developer-ipropal-allps-hyderabad-1-to-4-years-150426501655,external,0
2026-04-21 08:15:06,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-dataflakes-indore-3-to-6-years-200426504270,external,0
2026-04-21 08:15:49,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-han-digital-solution-p-bengaluru-1-to-5-years-150426500187,external,0
2026-04-21 08:15:51,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-nextgenvision-technology-noida-1-to-2-years-200426501328,external,0
2026-04-21 08:15:52,Java developer,Unknown,https://www.naukri.com/job-listings-java-developer-fullstack-edutech-hyderabad-3-to-6-years-200426503152,external,0
2026-04-21 08:15:54,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-barclays-shared-services-pune-0-to-8-years-200426500539,external,0
2026-04-21 08:15:55,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-in-time-tec-jaipur-bengaluru-2-to-3-years-130426019371,external,0
2026-04-21 08:15:56,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-zensar-technologies-pune-1-to-4-years-150426503278,external,0
2026-04-21 08:15:58,Senior Software Developer WebKit,Unknown,https://www.naukri.com/job-listings-senior-software-developer-webkit-skillmine-technology-consulting-bengaluru-3-to-6-years-200426503104,external,0
2026-04-21 08:16:05,Java Developer - Baxter,Unknown,https://www.naukri.com/job-listings-java-developer-baxter-zensar-technologies-pune-1-to-4-years-150426503760,external,0
2026-04-21 08:16:06,Software Development Engineer,Unknown,https://www.naukri.com/job-listings-software-development-engineer-accenture-solutions-pvt-ltd-hyderabad-3-to-8-years-150426928557,external,0
2026-04-21 08:16:08,Software Development Engineer,Unknown,https://www.naukri.com/job-listings-software-development-engineer-accenture-solutions-pvt-ltd-bengaluru-3-to-8-years-130426924243,external,0
2026-04-21 08:16:09,java developer,Unknown,https://www.naukri.com/job-listings-java-developer-ipropal-allps-hyderabad-0-to-2-years-150426501673,external,0
2026-04-21 08:16:10,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-psr-tek-pune-1-to-5-years-140426504117,external,0
2026-04-21 08:16:11,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-p99soft-pvt-ltd-hyderabad-3-to-5-years-140426501439,external,0
2026-04-21 08:16:13,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-zensar-technologies-noida-3-to-12-years-150426503812,external,0
2026-04-21 08:16:14,Snowflake Administrator & Developer + Java (Good Exposure),Unknown,https://www.naukri.com/job-listings-snowflake-administrator-developer-java-good-exposure-apptad-inc-hubli-mangaluru-mysuru-bengaluru-belgaum-3-to-4-years-150426501971,external,0
2026-04-21 08:16:15,Java developer,Unknown,https://www.naukri.com/job-listings-java-developer-ipropal-allps-remote-0-to-3-years-200426502070,external,0
2026-04-21 08:16:16,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-sp-staffing-noida-gurugram-delhi-ncr-5-to-10-years-170426023975,already_applied,0
2026-04-21 08:16:17,Software developer,Unknown,https://www.naukri.com/job-listings-software-developer-ipropal-allps-hyderabad-1-to-4-years-150426501655,external,0
2026-04-21 08:16:18,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-dataflakes-indore-3-to-6-years-200426504270,external,0
2026-04-21 08:16:25,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-han-digital-solution-p-bengaluru-1-to-5-years-150426500187,external,0
2026-04-21 08:16:27,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-nextgenvision-technology-noida-1-to-2-years-200426501328,external,0
2026-04-21 08:16:28,Java developer,Unknown,https://www.naukri.com/job-listings-java-developer-fullstack-edutech-hyderabad-3-to-6-years-200426503152,external,0
2026-04-21 08:16:29,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-barclays-shared-services-pune-0-to-8-years-200426500539,external,0
2026-04-21 08:16:31,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-in-time-tec-jaipur-bengaluru-2-to-3-years-130426019371,external,0
2026-04-21 08:16:32,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-zensar-technologies-pune-1-to-4-years-150426503278,external,0
2026-04-21 08:16:33,Senior Software Developer WebKit,Unknown,https://www.naukri.com/job-listings-senior-software-developer-webkit-skillmine-technology-consulting-bengaluru-3-to-6-years-200426503104,external,0
2026-04-21 08:16:41,Java Developer - Baxter,Unknown,https://www.naukri.com/job-listings-java-developer-baxter-zensar-technologies-pune-1-to-4-years-150426503760,external,0
2026-04-21 08:16:43,Software Development Engineer,Unknown,https://www.naukri.com/job-listings-software-development-engineer-accenture-solutions-pvt-ltd-hyderabad-3-to-8-years-150426928557,external,0
2026-04-21 08:16:44,Software Development Engineer,Unknown,https://www.naukri.com/job-listings-software-development-engineer-accenture-solutions-pvt-ltd-bengaluru-3-to-8-years-130426924243,external,0
2026-04-21 08:16:45,java developer,Unknown,https://www.naukri.com/job-listings-java-developer-ipropal-allps-hyderabad-0-to-2-years-150426501673,external,0
2026-04-21 08:16:47,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-psr-tek-pune-1-to-5-years-140426504117,external,0
2026-04-21 08:16:48,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-p99soft-pvt-ltd-hyderabad-3-to-5-years-140426501439,external,0
2026-04-21 08:16:49,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-zensar-technologies-noida-3-to-12-years-150426503812,external,0
2026-04-21 08:16:51,Snowflake Administrator & Developer + Java (Good Exposure),Unknown,https://www.naukri.com/job-listings-snowflake-administrator-developer-java-good-exposure-apptad-inc-hubli-mangaluru-mysuru-bengaluru-belgaum-3-to-4-years-150426501971,external,0
2026-04-21 08:16:52,Java developer,Unknown,https://www.naukri.com/job-listings-java-developer-ipropal-allps-remote-0-to-3-years-200426502070,external,0
2026-04-21 08:16:53,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-sp-staffing-noida-gurugram-delhi-ncr-5-to-10-years-170426023975,already_applied,0
2026-04-21 08:16:56,Software developer,Unknown,https://www.naukri.com/job-listings-software-developer-ipropal-allps-hyderabad-1-to-4-years-150426501655,external,0
2026-04-21 08:17:09,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-dataflakes-indore-3-to-6-years-200426504270,external,0
2026-04-21 08:17:40,Java Developers,Unknown,https://www.naukri.com/job-listings-java-developers-capricorn-infotech-india-pvt-ltd-new-delhi-3-to-8-years-200426502724,external,0
2026-04-21 08:17:59,Software Developer,Unknown,https://www.naukri.com/job-listings-software-developer-tele-infotech-pimpri-chinchwad-pune-0-to-2-years-200426000133,applied,21
2026-04-21 08:18:16,Software Developer,Unknown,https://www.naukri.com/job-listings-software-developer-tele-infotech-pimpri-chinchwad-pune-0-to-2-years-190426000084,applied,21
2026-04-21 08:18:22,Java Developer 5-15 Years- Bangalore (Pan India Infosys),Unknown,https://www.naukri.com/job-listings-java-developer-5-15-years-bangalore-pan-india-infosys-infosys-hyderabad-pune-bengaluru-5-to-10-years-031125016776,failed,0
2026-04-21 08:18:22,Software Development Engineer - Java Hibernate Spring SQL,Unknown,https://www.naukri.com/job-listings-software-development-engineer-java-hibernate-spring-sql-infogain-bengaluru-5-to-8-years-200426023328,error,0
2026-04-21 08:18:22,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-pepplo-consulting-bhubaneswar-hyderabad-pune-6-to-8-years-170426008535,error,0
2026-04-21 08:18:22,Software Developer,Unknown,https://www.naukri.com/job-listings-software-developer-firecaat-hyderabad-1-to-4-years-150426500921,error,0
2026-04-21 08:18:22,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-vass-softwares-and-solutions-mumbai-new-delhi-chennai-5-to-10-years-200426501368,error,0
2026-04-21 08:18:22,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-culminant-executive-services-private-limited-hyderabad-5-to-10-years-200426019302,error,0
2026-04-21 08:18:22,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-chowgule-mediconsult-mumbai-1-to-4-years-130426503000,error,0
2026-04-21 08:18:22,"Software Engineer, developer / Programmer, 2025 graduate Can apply",Unknown,https://www.naukri.com/job-listings-software-engineer-developer-programmer-2025-graduate-can-apply-creative-hands-hr-hyderabad-chennai-bengaluru-0-to-5-years-200426006874,error,0
2026-04-21 08:18:22,Software Developer,Unknown,https://www.naukri.com/job-listings-software-developer-thoughtnidea-software-solutions-pvt-ltd-bengaluru-0-to-1-years-160426501151,error,0
2026-04-21 08:18:22,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-rarr-technologies-bhubaneswar-mumbai-hyderabad-pune-chennai-bengaluru-10-to-12-years-170426501322,error,0
2026-04-21 08:18:23,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-zoron-it-solutions-bengaluru-5-to-7-years-160426037235,error,0
2026-04-21 08:18:23,Java Developer with Cloud,Unknown,https://www.naukri.com/job-listings-java-developer-with-cloud-global-it-family-bengaluru-8-to-10-years-150426017976,error,0
2026-04-21 08:18:23,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-tata-consultancy-services-hyderabad-chennai-bengaluru-6-to-10-years-200426011163,error,0
2026-04-21 08:18:23,Software Development Engineer,Unknown,https://www.naukri.com/job-listings-software-development-engineer-accenture-solutions-pvt-ltd-hyderabad-1-to-4-years-150426928606,error,0
2026-04-21 08:18:23,Senior Software Developer,Unknown,https://www.naukri.com/job-listings-senior-software-developer-tavant-technologies-india-pvt-ltd-bengaluru-3-to-7-years-170426501615,error,0
2026-04-21 08:18:23,Java Developer,Unknown,https://www.naukri.com/job-listings-java-developer-navlakha-management-services-pune-thiruvananthapuram-6-to-9-years-200426001667,error,0
2026-04-21 08:18:23,Software Development Engineer,Unknown,https://www.naukri.com/job-listings-software-development-engineer-accenture-solutions-pvt-ltd-bengaluru-1-to-4-years-150426928933,error,0
